"walletAddress","pnl","volume"
"0x7E4F5eEC2733C6547DBA6C2369c9C5aAd14de121","0.0","1043.525"
"0xD869C59Fa2F50146983C61C380396bc1233fbe2A","0.0","192.18526"
"0xD10381732869f95c7Db5C52E1844FD6e7081f506","0.0","490.04145"
"0x23eA6cb4b75b881c8437070945b4a847986fb50B","0.0","0.0"
"0x00399D481a9075742c488d4FB9A226e33C97D6dF","0.0","157969.024601"
"0xAaAA24cFc15B924f1b2bf8caEA15F2a897C833BB","0.0","0.0"
"0xe52bcA0A8068aa669D1D8e091A9c028886F39Fb6","0.0","71.6319"
"0xCeDF5B030626cB8D31807637ef5962B0C3AD0AcA","0.0","0.0"
"0xE59136EFf335682362AAeC7f40d4D469A05B6a99","0.0","0.0"
"0x4CF77e94b62CF3a1917816A9B2526Ee404c8F020","0.0","33.9639"
"0x4Ce51795aa1B388760F46E0160DbaEBE13E01357","0.0","0.0"
"0xB956C0A40c9aB6312d695fECd064AFa72221b419","0.0","495.27396"
"0xD7b354D5C2382F46C05A0588c8482d7Eb6cb718e","0.0","9.7548"
"0xc2FcCde9921d33dc0114D32C872Def2F73d94FE7","0.0","135.145473"
"0x51924C71f5304517d10ccBFd0510ac293FA70DC8","0.0","3988.090313"
